ts,value
2021-01-19T19:19:45.000+04:00,2.0114396
2021-01-19T19:20:00.000+04:00,2.078486
2021-01-19T19:20:15.000+04:00,2.1609917
2021-01-19T19:20:30.000+04:00,2.3900433
2021-01-19T19:20:45.000+04:00,2.4813278
2021-01-19T19:21:00.000+04:00,2.4227319
2021-01-19T19:21:15.000+04:00,2.4555426
2021-01-19T19:21:30.000+04:00,2.4640472
2021-01-19T19:21:45.000+04:00,2.6546323
2021-01-19T19:22:00.000+04:00,2.6926854
2021-01-19T19:22:15.000+04:00,2.7768936
2021-01-19T19:22:30.000+04:00,2.8749444
2021-01-19T19:22:45.000+04:00,3.042225
2021-01-19T19:23:00.000+04:00,3.0068228
2021-01-19T19:23:15.000+04:00,3.2541256
2021-01-19T19:23:30.000+04:00,3.372121
2021-01-19T19:23:45.000+04:00,3.2662966
2021-01-19T19:24:00.000+04:00,3.3718405
2021-01-19T19:24:15.000+04:00,3.3195403
2021-01-19T19:24:30.000+04:00,3.3297842
2021-01-19T19:24:45.000+04:00,3.5003605
2021-01-19T19:25:00.000+04:00,3.675457
2021-01-19T19:25:15.000+04:00,3.6657622
2021-01-19T19:25:30.000+04:00,3.6069646
2021-01-19T19:25:45.000+04:00,3.4397528
2021-01-19T19:26:00.000+04:00,3.5546153
2021-01-19T19:26:15.000+04:00,3.562141
2021-01-19T19:26:30.000+04:00,3.6998186
2021-01-19T19:26:45.000+04:00,3.653537
2021-01-19T19:27:00.000+04:00,3.5958855
2021-01-19T19:27:15.000+04:00,3.5794532
2021-01-19T19:27:30.000+04:00,996.84503
2021-01-19T19:27:45.000+04:00,3.702904
2021-01-19T19:28:00.000+04:00,3.656566
2021-01-19T19:28:15.000+04:00,3.8692052
2021-01-19T19:28:30.000+04:00,3.9399116
2021-01-19T19:28:45.000+04:00,4.014575
2021-01-19T19:29:00.000+04:00,4.193886
2021-01-19T19:29:15.000+04:00,-0.2003
2021-01-19T19:29:30.000+04:00,4.3172097
2021-01-19T19:29:45.000+04:00,4.251904
2021-01-19T19:30:00.000+04:00,4.375607
2021-01-19T19:30:15.000+04:00,4.3622093
2021-01-19T19:30:30.000+04:00,4.4423027
2021-01-19T19:30:45.000+04:00,4.474478
2021-01-19T19:31:00.000+04:00,4.633725
2021-01-19T19:31:15.000+04:00,4.665337
2021-01-19T19:31:30.000+04:00,4.6571045
2021-01-19T19:31:45.000+04:00,4.7482195
2021-01-19T19:32:00.000+04:00,4.776873
2021-01-19T19:32:15.000+04:00,4.837358
2021-01-19T19:32:30.000+04:00,-0.1703
2021-01-19T19:32:45.000+04:00,4.959389
2021-01-19T19:33:00.000+04:00,5.0949206
2021-01-19T19:33:15.000+04:00,5.215052
2021-01-19T19:33:30.000+04:00,5.3661766
2021-01-19T19:33:45.000+04:00,5.487987
2021-01-19T19:34:00.000+04:00,5.526576
2021-01-19T19:34:15.000+04:00,5.610038
2021-01-19T19:34:30.000+04:00,5.694265
2021-01-19T19:34:45.000+04:00,5.657251
2021-01-19T19:35:00.000+04:00,5.57129
2021-01-19T19:35:15.000+04:00,5.4960756
2021-01-19T19:35:30.000+04:00,5.595402
2021-01-19T19:35:45.000+04:00,5.568163
2021-01-19T19:36:00.000+04:00,5.606953
2021-01-19T19:36:15.000+04:00,5.575767
2021-01-19T19:36:30.000+04:00,5.5058
2021-01-19T19:36:45.000+04:00,5.5810456
2021-01-19T19:37:00.000+04:00,-0.034
2021-01-19T19:37:15.000+04:00,5.7943583
2021-01-19T19:37:30.000+04:00,5.739815
2021-01-19T19:37:45.000+04:00,5.8891673
2021-01-19T19:38:00.000+04:00,5.9044094
2021-01-19T19:38:15.000+04:00,5.828638
2021-01-19T19:38:30.000+04:00,-0.0627
2021-01-19T19:38:45.000+04:00,5.791039
2021-01-19T19:39:00.000+04:00,5.7798038
2021-01-19T19:39:15.000+04:00,5.810841
