ts,value
2021-01-01T01:01:15.000+04:00,-5.5562296
2021-01-01T01:01:30.000+04:00,-5.6490617
2021-01-01T01:01:45.000+04:00,-5.6650453
2021-01-01T01:02:00.000+04:00,-5.770782
2021-01-01T01:02:15.000+04:00,-5.6442738
2021-01-01T01:02:30.000+04:00,-5.6268225
2021-01-01T01:02:45.000+04:00,-5.582731
2021-01-01T01:03:00.000+04:00,-5.535801
2021-01-01T01:03:15.000+04:00,-5.5343366
2021-01-01T01:03:30.000+04:00,-5.4556394
2021-01-01T01:03:45.000+04:00,-5.2392135
2021-01-01T01:04:00.000+04:00,-5.1568613
2021-01-01T01:04:15.000+04:00,-5.070787
2021-01-01T01:04:30.000+04:00,-4.966394
2021-01-01T01:04:45.000+04:00,-4.898086
2021-01-01T01:05:00.000+04:00,-4.820267
2021-01-01T01:05:15.000+04:00,-4.724141
2021-01-01T01:05:30.000+04:00,-4.639613
2021-01-01T01:05:45.000+04:00,-4.5868874
2021-01-01T01:06:00.000+04:00,-4.585668
2021-01-01T01:06:15.000+04:00,-4.4955606
2021-01-01T01:06:30.000+04:00,-4.62537
2021-01-01T01:06:45.000+04:00,0.9453
2021-01-01T01:07:00.000+04:00,-4.4826603
2021-01-01T01:07:15.000+04:00,-4.5392523
2021-01-01T01:07:30.000+04:00,-4.5306826
2021-01-01T01:07:45.000+04:00,-4.5259576
2021-01-01T01:08:00.000+04:00,-4.6234837
2021-01-01T01:08:15.000+04:00,-4.6389666
2021-01-01T01:08:30.000+04:00,-4.518213
2021-01-01T01:08:45.000+04:00,-4.497029
2021-01-01T01:09:00.000+04:00,-4.4116216
2021-01-01T01:09:15.000+04:00,-4.4042983
2021-01-01T01:09:30.000+04:00,-4.2944655
2021-01-01T01:09:45.000+04:00,-4.2497306
2021-01-01T01:10:00.000+04:00,-4.2361007
2021-01-01T01:10:15.000+04:00,-4.153584
2021-01-01T01:10:30.000+04:00,-4.036788
2021-01-01T01:10:45.000+04:00,-3.89762
2021-01-01T01:11:00.000+04:00,-3.9502885
2021-01-01T01:11:15.000+04:00,-3.9981017
2021-01-01T01:11:30.000+04:00,-3.9420676
2021-01-01T01:11:45.000+04:00,-3.9496949
2021-01-01T01:12:00.000+04:00,-3.9051921
2021-01-01T01:12:15.000+04:00,-3.9415681
2021-01-01T01:12:30.000+04:00,-3.9381318
2021-01-01T01:12:45.000+04:00,-4.092192
2021-01-01T01:13:00.000+04:00,-4.083458
2021-01-01T01:13:15.000+04:00,-4.148839
2021-01-01T01:13:30.000+04:00,-4.139345
2021-01-01T01:13:45.000+04:00,-4.300785
2021-01-01T01:14:00.000+04:00,-4.193469
2021-01-01T01:14:15.000+04:00,-4.1063066
2021-01-01T01:14:30.000+04:00,-4.1402082
2021-01-01T01:14:45.000+04:00,-4.149684
2021-01-01T01:15:00.000+04:00,-4.0187435
2021-01-01T01:15:15.000+04:00,-3.9496977
2021-01-01T01:15:30.000+04:00,-3.816357
2021-01-01T01:15:45.000+04:00,-3.664532
2021-01-01T01:16:00.000+04:00,-3.7196336
2021-01-01T01:16:15.000+04:00,-3.6609724
2021-01-01T01:16:45.000+04:00,-3.548606
2021-01-01T01:17:00.000+04:00,-3.4347231
2021-01-01T01:17:15.000+04:00,0.0394
2021-01-01T01:17:30.000+04:00,-3.2712147
2021-01-01T01:17:45.000+04:00,-3.237312
2021-01-01T01:18:00.000+04:00,-3.200526
2021-01-01T01:18:15.000+04:00,-3.2338681
2021-01-01T01:18:30.000+04:00,-3.1710505
2021-01-01T01:18:45.000+04:00,-3.114285
2021-01-01T01:19:00.000+04:00,-3.0869834
2021-01-01T01:19:15.000+04:00,-3.0261583
2021-01-01T01:19:30.000+04:00,-2.9401217
2021-01-01T01:19:45.000+04:00,-2.784986
2021-01-01T01:20:00.000+04:00,-2.7300632
2021-01-01T01:20:15.000+04:00,-2.4140663
2021-01-01T01:20:30.000+04:00,-2.434008
2021-01-01T01:20:45.000+04:00,-2.3177001
2021-01-01T01:21:00.000+04:00,-2.356156
2021-01-01T01:21:15.000+04:00,-2.1610887
2021-01-01T01:21:30.000+04:00,-2.1113107
2021-01-01T01:21:45.000+04:00,-2.123235
2021-01-01T01:22:00.000+04:00,-2.0618746
2021-01-01T01:22:15.000+04:00,-1.8170427
2021-01-01T01:22:30.000+04:00,-1.7747524
2021-01-01T01:22:45.000+04:00,-1.8328171
2021-01-01T01:23:00.000+04:00,-1.9006498
2021-01-01T01:23:15.000+04:00,-1.8424641
2021-01-01T01:23:30.000+04:00,-1.6616732
2021-01-01T01:23:45.000+04:00,-1.6195908
2021-01-01T01:24:00.000+04:00,-1.6320301
2021-01-01T01:24:15.000+04:00,-1.5317049
2021-01-01T01:24:30.000+04:00,-1.4457287
2021-01-01T01:24:45.000+04:00,-1.3827152
2021-01-01T01:25:00.000+04:00,-0.1333
2021-01-01T01:25:15.000+04:00,-1.2680309
2021-01-01T01:25:30.000+04:00,-1.1379876
2021-01-01T01:25:45.000+04:00,-1.1097621
2021-01-01T01:26:00.000+04:00,-0.8903679
2021-01-01T01:26:15.000+04:00,-0.7578191
2021-01-01T01:26:30.000+04:00,-0.7857296
2021-01-01T01:26:45.000+04:00,-0.6915131
2021-01-01T01:27:00.000+04:00,-0.6211838
2021-01-01T01:27:15.000+04:00,-0.66155547
